name,description,Action,Magic,Spirit,Special Slot A,Special Slot B,Special Slot C,Special Effect,Eye Color,Hit Points,Attack Points,Special Points,Spell Master,Background,Fairy Bottle
139final.png, Real Fairies in Bottles 1,Giggle,Crystal,Dark,Cherries A #2,Cherries B,777 C #1,"Vanishing Mirage 1000 ap costs 5 sp: Whisperwind fairies have the ability to create illusionary duplicates of themselves that confuse and mislead opponents, making it hard to predict their actual moves.
These special attack abilities add depth and intrigue to the ""Fairy Emotions"" game, making each fairy unique and bringing their respective lores to life.",Blue,2000,150,19,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",dream_TradingCard (8).jpg,Willow
140final.png, Real Fairies in Bottles 1,Wisdom,Crystal,Light,Cherries A,Watermellon B,Cherries C,"Love's Embrace 500 ap costs 3 sp: Heartbeat fairies have the power to envelop an opponent in a warm, soothing aura of love and affection, distracting them and making it difficult for them to focus on attacking.",Red,1800,50 #1,20,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",dream_TradingCard (4).jpg,Starling
141final.png, Real Fairies in Bottles 1,Giggle,Crystal,Dark,Watermellon A #1,Cherries B,777 C,"Tickle Tempest 1000 ap costs 5 sp: Giggle fairies can summon a playful storm of tickles that disarms opponents by making them burst into uncontrollable laughter, rendering them defenseless for a short time.",Hazel,1200,100 ...,19,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",dream_TradingCard (5).jpg,Root
142final.png, Real Fairies in Bottles 1,Giggle,Crystal,Dark,Watermellon A #1,777 B #1,777 C,"Ancient Insight 800 ap costs 4sp : Wisdom fairies can call upon the wisdom of their ancestors, gaining knowledge and guidance to make strategic moves. This ability enhances their decision",Red,1200,100 ...,19,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",dream_TradingCard (5).jpg,Petal
143final.png, Real Fairies in Bottles 1,Giggle,Crystal,Light,Watermellon A #1,Watermellon B,Watermellon C,"Love's Embrace 500 ap costs 3 sp: Heartbeat fairies have the power to envelop an opponent in a warm, soothing aura of love and affection, distracting them and making it difficult for them to focus on attacking.",Orange,2000,100 #1,18,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",dream_TradingCard (4).jpg,Breezelyn
144final.png, Real Fairies in Bottles 1,Giggle,Earth,Light,Watermellon A #1,777 B,Cherries C,"Lunar Luminescence 700 ap costs 4 sp: Moonbeam fairies harness the power of moonlight to create a blinding burst of radiant energy, temporarily blinding and disorienting their opponents.",Orange,1600,150,19,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",dream_TradingCard (5).jpg,Thorna
145final.png, Real Fairies in Bottles 1,Wisdom,Crystal,Dark,Cherries A,Cherries B,Cherries C,"Love's Embrace 500 ap costs 3 sp: Heartbeat fairies have the power to envelop an opponent in a warm, soothing aura of love and affection, distracting them and making it difficult for them to focus on attacking.",Blue,2000,100 #1,18,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",dream_TradingCard (6).jpg,Breezelyn
146final.png, Real Fairies in Bottles 1,Giggle,Earth,Dark,Watermellon A #1,777 B #1,777 C #1,"Lunar Luminescence 700 ap costs 4 sp: Moonbeam fairies harness the power of moonlight to create a blinding burst of radiant energy, temporarily blinding and disorienting their opponents.",Blue,1800,100 ...,20,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",dream_TradingCard (5).jpg,Willow
147final.png, Real Fairies in Bottles 1,Heart,Crystal,Nature,777 A,Watermellon B #1,Watermellon C,"Vanishing Mirage 1000 ap costs 5 sp: Whisperwind fairies have the ability to create illusionary duplicates of themselves that confuse and mislead opponents, making it hard to predict their actual moves.
These special attack abilities add depth and intrigue to the ""Fairy Emotions"" game, making each fairy unique and bringing their respective lores to life.",Orange,1800,150,17,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",dream_TradingCard (7).jpg,Root
148final.png, Real Fairies in Bottles 1,Heart,Crystal,Light,Cherries A #2,777 B #1,Watermellon C,"Tickle Tempest 1000 ap costs 5 sp: Giggle fairies can summon a playful storm of tickles that disarms opponents by making them burst into uncontrollable laughter, rendering them defenseless for a short time.",Hazel,2000,100 #1,20,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",dream_TradingCard (6).jpg,Petal
149final.png, Real Fairies in Bottles 1,Heart,Dust,Dark,Cherries A,Cherries B,Cherries C,"Love's Embrace 500 ap costs 3 sp: Heartbeat fairies have the power to envelop an opponent in a warm, soothing aura of love and affection, distracting them and making it difficult for them to focus on attacking.",Hazel,2000,100 #1,18,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",dream_TradingCard (5).jpg,Hazel #1
150final.png, Real Fairies in Bottles 1,Wisdom,Dust,Light,777 A,Watermellon B #1,777 C #2,"Ancient Insight 800 ap costs 4sp : Wisdom fairies can call upon the wisdom of their ancestors, gaining knowledge and guidance to make strategic moves. This ability enhances their decision",Red,1600,50 #1,17,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",dream_TradingCard (5).jpg,Breezelyn
151final.png, Real Fairies in Bottles 1,Wisdom,Earth,Light,Watermellon A #1,Watermellon B,Watermellon C,"Love's Embrace 500 ap costs 3 sp: Heartbeat fairies have the power to envelop an opponent in a warm, soothing aura of love and affection, distracting them and making it difficult for them to focus on attacking.",Hazel,1200,100 ...,19,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",dream_TradingCard (7).jpg,Ivy
152final.png, Real Fairies in Bottles 1,Heart,Crystal,Dark,Watermellon A,Watermellon B,777 C #1,"Vanishing Mirage 1000 ap costs 5 sp: Whisperwind fairies have the ability to create illusionary duplicates of themselves that confuse and mislead opponents, making it hard to predict their actual moves.
These special attack abilities add depth and intrigue to the ""Fairy Emotions"" game, making each fairy unique and bringing their respective lores to life.",Brown,1800,250,18,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",dream_TradingCard (5).jpg,Breezelyn
153final.png, Real Fairies in Bottles 1,Wisdom,Earth,Dark,Watermellon A #1,Watermellon B,777 C #2,"Tickle Tempest 1000 ap costs 5 sp: Giggle fairies can summon a playful storm of tickles that disarms opponents by making them burst into uncontrollable laughter, rendering them defenseless for a short time.",Brown,2000,150,19,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",dream_TradingCard (5).jpg,Breezelyn
154final.png, Real Fairies in Bottles 1,Heart,Crystal,Nature,Cherries A #1,Watermellon B,Watermellon C,"Lunar Luminescence 700 ap costs 4 sp: Moonbeam fairies harness the power of moonlight to create a blinding burst of radiant energy, temporarily blinding and disorienting their opponents.",Green,2000,100 #1,18,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",dream_TradingCard (4).jpg,Thorna
155final.png, Real Fairies in Bottles 1,Wisdom,Earth,Dark,Cherries A #1,Cherries B,Watermellon C,"Vanishing Mirage 1000 ap costs 5 sp: Whisperwind fairies have the ability to create illusionary duplicates of themselves that confuse and mislead opponents, making it hard to predict their actual moves.
These special attack abilities add depth and intrigue to the ""Fairy Emotions"" game, making each fairy unique and bringing their respective lores to life.",Red,2000,100 #1,19,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",dream_TradingCard (8).jpg,Ferna
156final.png, Real Fairies in Bottles 1,Heart,Crystal,Light,Cherries A #1,Watermellon B,Cherries C,"Love's Embrace 500 ap costs 3 sp: Heartbeat fairies have the power to envelop an opponent in a warm, soothing aura of love and affection, distracting them and making it difficult for them to focus on attacking.",Blue,2000,100 #1,18,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",dream_TradingCard (5).jpg,Ferna
157final.png, Real Fairies in Bottles 1,Wisdom,Earth,Light,777 A,777 B,777 C,"Tickle Tempest 1000 ap costs 5 sp: Giggle fairies can summon a playful storm of tickles that disarms opponents by making them burst into uncontrollable laughter, rendering them defenseless for a short time.",Green,1600,50 #1,20,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",dream_TradingCard (7).jpg,Willow
158final.png, Real Fairies in Bottles 1,Giggle,Crystal,Nature,Cherries A #1,Watermellon B #1,Watermellon C,"Love's Embrace 500 ap costs 3 sp: Heartbeat fairies have the power to envelop an opponent in a warm, soothing aura of love and affection, distracting them and making it difficult for them to focus on attacking.",Hazel,2000,100 #1,20,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",dream_TradingCard (8).jpg,Root
159final.png, Real Fairies in Bottles 1,Wisdom,Earth,Nature,Cherries A #2,777 B #1,777 C #1,"Ancient Insight 800 ap costs 4sp : Wisdom fairies can call upon the wisdom of their ancestors, gaining knowledge and guidance to make strategic moves. This ability enhances their decision",Red,1200,50 #1,20,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",dream_TradingCard (8).jpg,Ferna
160final.png, Real Fairies in Bottles 1,Giggle,Crystal,Nature,Watermellon A #1,777 B,777 C #1,"Tickle Tempest 1000 ap costs 5 sp: Giggle fairies can summon a playful storm of tickles that disarms opponents by making them burst into uncontrollable laughter, rendering them defenseless for a short time.",Red,2000,250,18,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",dream_TradingCard (4).jpg,Ferna
161final.png, Real Fairies in Bottles 1,Giggle,Dust,Light,Cherries A #2,Cherries B,Cherries C,"Vanishing Mirage 1000 ap costs 5 sp: Whisperwind fairies have the ability to create illusionary duplicates of themselves that confuse and mislead opponents, making it hard to predict their actual moves.
These special attack abilities add depth and intrigue to the ""Fairy Emotions"" game, making each fairy unique and bringing their respective lores to life.",Green,1800,150,20,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",dream_TradingCard (7).jpg,Ivy
162final.png, Real Fairies in Bottles 1,Wisdom,Crystal,Light,Cherries A #2,Cherries B,777 C,"Love's Embrace 500 ap costs 3 sp: Heartbeat fairies have the power to envelop an opponent in a warm, soothing aura of love and affection, distracting them and making it difficult for them to focus on attacking.",Hazel,1200,150,17,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",dream_TradingCard (8).jpg,Lilya
163final.png, Real Fairies in Bottles 1,Giggle,Earth,Dark,Watermellon A,Cherries B,777 C #1,"Vanishing Mirage 1000 ap costs 5 sp: Whisperwind fairies have the ability to create illusionary duplicates of themselves that confuse and mislead opponents, making it hard to predict their actual moves.
These special attack abilities add depth and intrigue to the ""Fairy Emotions"" game, making each fairy unique and bringing their respective lores to life.",Blue,1600,250,17,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",dream_TradingCard (4).jpg,Breezelyn
164final.png, Real Fairies in Bottles 1,Heart,Crystal,Dark,Watermellon A,Cherries B,Cherries C,"Vanishing Mirage 1000 ap costs 5 sp: Whisperwind fairies have the ability to create illusionary duplicates of themselves that confuse and mislead opponents, making it hard to predict their actual moves.
These special attack abilities add depth and intrigue to the ""Fairy Emotions"" game, making each fairy unique and bringing their respective lores to life.",Hazel,1800,250,17,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",dream_TradingCard (7).jpg,Hazel #1
165final.png, Real Fairies in Bottles 1,Heart,Crystal,Dark,Cherries A #2,777 B,Cherries C,"Lunar Luminescence 700 ap costs 4 sp: Moonbeam fairies harness the power of moonlight to create a blinding burst of radiant energy, temporarily blinding and disorienting their opponents.",Blue,1800,100 #1,19,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",dream_TradingCard (6).jpg,Willow
166final.png, Real Fairies in Bottles 1,Heart,Earth,Nature,Watermellon A,Watermellon B,777 C #1,"Love's Embrace 500 ap costs 3 sp: Heartbeat fairies have the power to envelop an opponent in a warm, soothing aura of love and affection, distracting them and making it difficult for them to focus on attacking.",Hazel,2000,50 #1,17,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",dream_TradingCard (7).jpg,Lilya
167final.png, Real Fairies in Bottles 1,Giggle,Earth,Light,Watermellon A #1,777 B,777 C #2,"Vanishing Mirage 1000 ap costs 5 sp: Whisperwind fairies have the ability to create illusionary duplicates of themselves that confuse and mislead opponents, making it hard to predict their actual moves.
These special attack abilities add depth and intrigue to the ""Fairy Emotions"" game, making each fairy unique and bringing their respective lores to life.",Orange,1200,50 #1,20,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",dream_TradingCard (4).jpg,Hazel #1
168final.png, Real Fairies in Bottles 1,Giggle,Dust,Light,777 A,777 B,Cherries C,"Tickle Tempest 1000 ap costs 5 sp: Giggle fairies can summon a playful storm of tickles that disarms opponents by making them burst into uncontrollable laughter, rendering them defenseless for a short time.",Hazel,1800,150,18,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",dream_TradingCard (8).jpg,Ivy
169final.png, Real Fairies in Bottles 1,Giggle,Earth,Light,Cherries A,Watermellon B,Watermellon C,"Love's Embrace 500 ap costs 3 sp: Heartbeat fairies have the power to envelop an opponent in a warm, soothing aura of love and affection, distracting them and making it difficult for them to focus on attacking.",Orange,1800,50 #1,17,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",dream_TradingCard (7).jpg,Blossom
170final.png, Real Fairies in Bottles 1,Heart,Crystal,Light,Watermellon A,Watermellon B #1,777 C #2,"Ancient Insight 800 ap costs 4sp : Wisdom fairies can call upon the wisdom of their ancestors, gaining knowledge and guidance to make strategic moves. This ability enhances their decision",Hazel,1600,150,20,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",dream_TradingCard (4).jpg,Ferna
171final.png, Real Fairies in Bottles 1,Wisdom,Earth,Light,777 A,Watermellon B #1,777 C,"Lunar Luminescence 700 ap costs 4 sp: Moonbeam fairies harness the power of moonlight to create a blinding burst of radiant energy, temporarily blinding and disorienting their opponents.",Blue,1800,100 ...,18,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",dream_TradingCard (4).jpg,Dewdrop
172final.png, Real Fairies in Bottles 1,Wisdom,Earth,Dark,Watermellon A #1,Cherries B,777 C #1,"Tickle Tempest 1000 ap costs 5 sp: Giggle fairies can summon a playful storm of tickles that disarms opponents by making them burst into uncontrollable laughter, rendering them defenseless for a short time.",Brown,2000,50 #1,19,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",dream_TradingCard (6).jpg,Lilya
173final.png, Real Fairies in Bottles 1,Giggle,Earth,Nature,Cherries A #2,Watermellon B #1,Watermellon C,"Love's Embrace 500 ap costs 3 sp: Heartbeat fairies have the power to envelop an opponent in a warm, soothing aura of love and affection, distracting them and making it difficult for them to focus on attacking.",Brown,1800,150,20,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",dream_TradingCard (7).jpg,Breezelyn
174final.png, Real Fairies in Bottles 1,Heart,Dust,Dark,Cherries A #2,777 B,777 C #2,"Love's Embrace 500 ap costs 3 sp: Heartbeat fairies have the power to envelop an opponent in a warm, soothing aura of love and affection, distracting them and making it difficult for them to focus on attacking.",Blue,1800,150,19,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",dream_TradingCard (6).jpg,Thorna
175final.png, Real Fairies in Bottles 1,Heart,Earth,Dark,Watermellon A #1,777 B #1,777 C #2,"Tickle Tempest 1000 ap costs 5 sp: Giggle fairies can summon a playful storm of tickles that disarms opponents by making them burst into uncontrollable laughter, rendering them defenseless for a short time.",Red,1600,150,17,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",dream_TradingCard (4).jpg,Petal
176final.png, Real Fairies in Bottles 1,Wisdom,Crystal,Light,Cherries A #2,777 B #1,777 C #1,"Tickle Tempest 1000 ap costs 5 sp: Giggle fairies can summon a playful storm of tickles that disarms opponents by making them burst into uncontrollable laughter, rendering them defenseless for a short time.",Green,2000,100 #1,18,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",dream_TradingCard (8).jpg,Breezelyn
177final.png, Real Fairies in Bottles 1,Wisdom,Earth,Nature,Watermellon A #1,777 B #1,777 C #1,"Vanishing Mirage 1000 ap costs 5 sp: Whisperwind fairies have the ability to create illusionary duplicates of themselves that confuse and mislead opponents, making it hard to predict their actual moves.
These special attack abilities add depth and intrigue to the ""Fairy Emotions"" game, making each fairy unique and bringing their respective lores to life.",Red,2000,100 #1,17,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",dream_TradingCard (6).jpg,Ivy
178final.png, Real Fairies in Bottles 1,Giggle,Dust,Dark,Cherries A #1,Cherries B,777 C #1,"Ancient Insight 800 ap costs 4sp : Wisdom fairies can call upon the wisdom of their ancestors, gaining knowledge and guidance to make strategic moves. This ability enhances their decision",Green,1800,50 #1,17,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",dream_TradingCard (4).jpg,Starling
179final.png, Real Fairies in Bottles 1,Heart,Earth,Nature,Watermellon A #1,Cherries B,777 C #1,"Tickle Tempest 1000 ap costs 5 sp: Giggle fairies can summon a playful storm of tickles that disarms opponents by making them burst into uncontrollable laughter, rendering them defenseless for a short time.",Brown,1200,150,19,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",dream_TradingCard (5).jpg,Breezelyn
180final.png, Real Fairies in Bottles 1,Heart,Dust,Nature,Watermellon A #1,777 B,777 C #1,"Lunar Luminescence 700 ap costs 4 sp: Moonbeam fairies harness the power of moonlight to create a blinding burst of radiant energy, temporarily blinding and disorienting their opponents.",Orange,1800,100 #1,17,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",dream_TradingCard (5).jpg,Ivy
